_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
2147,7812,Horquilla Suspencion Tsuru III Derecha,3,1,370,0,54500-52y10sft,Horquilla Suspencion Tsuru III Derecha Marca Safety,83,105,0,0,#aa0009,1,55,17,10,3.1,0
2148,9514,Soporte Mototr Tsuru III Delantero Izquierdo,2,1,218.99,0,11220-f4101,Soporte Mototr Tsuru III Delantero Izquierdo Marca Herta,83,105,0,0,#aa0009,1,20,15,25,1.2,0
2149,10239,Soporte Motor Tsuru III Frontal (Hueso),2,1,145.99,0,11350-41b00,Soporte Motor Tsuru III Frontal (Hueso) Original,83,105,0,0,#aa0009,1,13,6,4,0.2,0
2150,10853,Soporte Motor Tsuru III Repuesto Derecho/Izquierdo,2,1,59.99,0,1941/11320-0mo,Soporte Motor Tsuru III Repuesto Derecho/Izquierdo Marca Safety,83,105,0,0,#aa0009,1,8,8,7,0.35,0
2151,12423,Soporte Motor Tsuru III Trasero,2,1,290,0,11320-0m002,Soporte Motor Tsuru III Trasero Original,83,105,0,0,#aa0009,1,16,9,5,0.7,0
2152,12905,Soporte Motor Tsuru III Delantero Izquierdo,2,1,540,0,11210-f4101,Soporte Motor Tsuru III Delantero Izquierdo Original,83,105,0,0,#aa0009,1,18,20,10,1.2,0
2153,13524,Soporte Motor Tsuru III Delantero Izquierdo,2,1,515,0,6688/DAI,Soporte Motor Tsuru III Delantero Izquierdo Marca DAI,83,105,0,0,#aa0009,1,18,22,9,1.4,0
2154,7622,Soporte Motor Hormiga,2,2,68.99,0,s/n,Soporte Motor Hormiga Sedan,64,68,0,0,#aa0009,1,10,10,5,0.55,0
2155,7675,Soporte Transmision Vocho 1600,2,2,90,0,311 301 265 B,Soporte Transmision Vocho 1600,64,68,0,0,#aa0009,1,0,0,0,0,0
2156,13266,Soprte Transmision Versa Izquierdo,2,1,213.99,0,11220-1h0bsft,Soprte Transmision Versa Izquierdo Marca Safety,37,51,0,0,#aa0009,1,7,8,18,0.55,0
2157,3060,Soporte Motor Tiida Izquierdo,2,1,100,0,11220-el50a,Soporte Motor Tiida Izquierdo 1.8 06-18 Marca Safety,35,49,0,0,#aa0009,1,0,0,0,0,0
2158,5160,Soporte Motor Tiida Trasero,2,1,174.99,0,11360-el00a,Soporte Motor Tiida Trasero Marca Safety,35,49,0,0,#aa0009,1,6,10,28,0.9,0
2159,11403,Soporte Motor Tiida Superior Derecho,2,1,194.99,0,11350-el00a,Soporte Motor Tiida Superior Derecho Marca Safety,35,49,0,0,#aa0009,1,6,8,24,0.9,0
2160,13026,Soporte Motor Tiida Derecho,2,1,410,0,11210-el01b,Soporte Motor Tiida Derecho Marca Safety,35,49,0,0,#aa0009,1,13,14,23,2.45,0
2161,13309,Soporte Motor Tiida Frontal Derecho,2,1,483,0,11210-ed50bsft,Soporte Motor Tiida Frontal Derecho Marca Safety,35,49,0,0,#aa0009,1,14,12,22,2.1,0
2162,13422,Soporte Motor Tiida Superior,2,1,565,0,7203/dai,Soporte Motor Tiida Superior Marca DAI,35,49,0,0,#aa0009,1,8,10,24,1.3,0
2163,13525,Soporte Motor Tiida Trasero,2,1,474.99,0,7196/DAI,Soporte Motor Tiida Trasero Marca DAI,35,49,0,0,#aa0009,1,18,9,24,0.9,0
2164,13525,Soporte Motor Tiida Trasero,2,1,474.99,0,7196/DAI,Soporte Motor Tiida Trasero Marca DAI,35,49,0,0,#aa0009,1,18,9,24,0.9,0
2165,13598,Soporte Motor Tiida Superior Derecho,2,1,691.99,0,11350-El00c,Soporte Motor Tiida Superior Derecho,35,49,0,0,#aa0009,1,7,8,14,0.9,0
2166,7670,Soporte Transmision Platina Estandar/Automatico,2,1,194.99,0,11320-00qaf,Soporte Transmision Platina Estandar/Automatico de Fiero Marca Safety,33,44,0,0,#aa0009,1,5,9,27,0.8,0
2167,9355,Soporte Transmision Platina Estandar (Repuesto),2,1,81,0,1122000qab,Soporte Transmision Platina Estandar (Repuesto) Marca Bruck,33,44,0,0,#aa0009,1,6,9,15,0.25,0
2168,11204,Soporte Transmision Platina Estandar/Automatico,2,1,275.99,0,1132000qaa,Soporte Transmision Platina Estandar/Automatico Aluminio Marca Burck,33,44,0,0,#aa0009,1,6,10,27,0.4,0
2169,13522,Soporte Transmision Platina Estandar/Automatico,2,1,710,0,7007/DAI,Soporte Transmision Platina Estandar/Automatico Aluminio Marca DAI,33,44,0,0,#aa0009,1,9,18,21,0.5,0
2170,10276,Soporte Motor Matiz G1 Trasero Derecho,2,3,309.99,0,96322963,Soporte Motor Matiz G1 Trasero Derecho Marca Bruck,18,73,0,0,#aa0009,1,16,15,15,1.45,0
2171,13266,Soporte Transmision March Izquierdo,2,1,213.99,0,11220-1ha0bsft,Soporte Transmision March Izquierdo Marca Safety,27,34,0,0,#aa0009,1,7,8,18,0.55,0
2172,6530,Polea Direccion Hidraulica Golf A2,2,2,64.9,0,027 145 255,Polea Direccion Hidraulica Golf A2,52,57,0,0,#aa0009,1,0,0,0,0,0
2173,6589,Pistones Pick Up D21 Juego 020,2,1,810,0,ep-ns01-020,Pistones Pick Up D21 Juego 020 Marca Top Engine,30,40,0,0,#aa0009,1,11,22,21,2.2,0
2174,12952,Pistones Pick up D21 Juego 20,2,1,119,0,822-20,Pistones Pick up D21 Juego 20 Marca Moresa,30,40,0,0,#aa0009,1,9,21,21,2.15,0
2175,12753,Pistones Pick Up D21 Juego 30,2,1,1019.99,0,822-30,Pistones Pick Up D21 Juego 30 Marca Moresa,30,40,0,0,#aa0009,1,9,21,21,2.15,0
2176,7671,Soporte Transmision Corsar Estandar,2,2,80,0,811 399 151b,Soporte Transmision Corsar Estandar,79,98,0,0,#aa0009,1,7,9,10,0.3,0
2177,5942,Pistones Atos 1.0  Estandar,2,6,525,0,P2341-std,Pistones Atos 1.0  Estandar Marca Diamond,70,37,0,0,#aa0009,1,7,17,17,0.85,0
2178,6029,Pistones Atos 1.0 20,2,6,525,0,p2341-020,Pistones Atos 1.0 Marca Diamond en 20,70,36,0,0,#aa0009,1,7,17,17,0.85,0
2179,6393,Pistones Atos 1.0 en 30,2,6,525,0,ep-cr04-030,Pistones Atos 1.0 en 30 Marca Top Engine,70,36,0,0,#aa0009,1,10,21,21,0.95,0
2180,6394,Pistones Atos 1.0 En Estandar,2,6,525,0,ep-cr04-std,Pistones Atos 1.0 En Estandar Marca Top Engine,70,36,0,0,#aa0009,1,10,21,21,0.95,0
2181,6395,Pistones Atos 1.1 En 20,2,6,595.99,0,92342-020,Pistones Atos 1.1 En 20 Marca Diamon,70,37,0,0,#aa0009,1,7,17,17,0.9,0
2182,6396,Pistones Atos 1.1 en 30,2,6,595.99,0,92342-30,Pistones Atos 1.1 en 30 Marca Diamond,70,36,0,0,#aa0009,1,7,17,17,0.9,0
2183,6397,Pistones Atos 1.1 en Estandar,2,6,595.99,0,p2342-std,Pistones Atos 1.1 en Estandar Marca Diamond,70,36,0,0,#aa0009,1,7,17,17,0.9,0
2184,10282,Metal Biela Caribe 1800 en Estandar,2,2,140,0,68150CP-STD,Metal Biela Caribe 1800 en Estandar Marca Federal,47,22,0,0,#aa0009,1,14,7,3,0.15,0
2185,10890,Metal Biela Caribe 1800 en 10,2,2,140,0,68150cp-010,Metal Biela Caribe 1800 en 10 Marca Federal Mogul,47,22,0,0,#aa0009,1,3,7,14,0.2,0
2186,10891,Metal Biela Caribe 1800 en 20,2,2,140,0,68150cp-020,Metal Biela Caribe 1800 en 20 Marca Federal Mogul,47,22,0,0,#aa0009,1,3,7,14,0.2,0
2187,11981,Metal Biela Caribe 1800 en 30,2,2,140,0,68150cp-030,Metal Biela Caribe 1800 en 30 Marca Federal Mogul,47,22,0,0,#aa0009,1,3,7,14,0.2,0
2188,3051,Metal Biela Chevy en 10,2,3,184.99,0,4210cp-010,Metal Biela Chevy en 10 Marca Federal Mogul,5,6,0,0,#aa0009,1,3,7,14,0.2,0
2189,3055,Metal Biela Chevy en Estandar,2,3,189.82,0,4210cp-std,Metal Biela Chevy en Estandar Marca Federal Mogul,5,6,0,0,#aa0009,1,3,7,14,0.2,0
2190,3412,Metal Biela Chevy en 20,2,3,184.99,0,4210cp-020,Metal Biela Chevy en 20 Marca Federal Mogul,5,6,0,0,#aa0009,1,3,7,14,0.2,0
2191,9238,Metal Biela Chevy en 20,2,3,168,0,4-4210.020,Metal Biela Chevy en 20 Marca Diamond,5,6,0,0,#aa0009,1,3,7,14,0.2,0
2192,12713,Pistones Chevy 1.6 en Estandar,2,3,784.99,0,871-std,Pistones Chevy 1.6 en Estandar Marca Moresa,5,6,0,0,#aa0009,1,9,19,18,1.5,0
2193,13576,Pistones Chevy 1.4 en 20,2,3,764.99,0,870-20,Pistones Chevy 1.4 en 20 Marca Moresa,5,6,0,0,#aa0009,1,0,0,0,0,0
2194,13577,Pistones Chevy 1.4 en 30,2,3,764.99,0,870-30,Pistones Chevy 1.4 en 30 Marca Moresa,5,6,0,0,#aa0009,1,10,18,18,1.55,0
2195,13661,Pistones Chevy 1.4 en Estandar,2,3,764.99,0,870-std,Pistones Chevy 1.4 en Estandar Marca Moresa,5,6,0,0,#aa0009,1,10,18,18,1.55,0
2196,249,Metal Biela Pick Up D21 2.4 en 10,2,1,182,0,4460p-010,Metal Biela Pick Up D21 2.4 en 10 Marca Federal Mogul,30,40,0,0,#aa0009,1,7,3,14,0.2,0
2197,393,Metal Biela Pick Up D21 2.4 en 30,2,1,186.37,0,4460p-030,Metal Biela Pick Up D21 2.4 en 30 Marca Federal Mogul,30,40,0,0,#aa0009,1,3,7,14,0.2,0
2198,12754,Pistones Pick Up D21 12 Valvulas en Estandar,2,1,1019.99,0,822-std,Pistones Pick Up D21 12 Valvulas en Estandar Marca Moresa,30,40,0,0,#aa0009,1,9,21,21,2.15,0
2199,10282,Metal Biela Golf A2 1800 en Estandar,2,2,140,0,68150cp-sdt,Metal Biela Golf A2 1800 en Estandar Marca Federal Mogul,52,57,0,0,#aa0009,1,3,7,14,0.2,0
2200,10282,Metal Biela Golf A3 1800 en Estandar,2,2,140,0,98150cp-std,Metal Biela Golf A3 1800 en Estandar Marca Federal Mogul,68,65,0,0,#aa0009,1,3,7,14,0.2,0
2201,10688,Metal Biela Golf A4 2.0 en 10,2,2,169.99,0,4465-cp-010,Metal Biela Golf A4 2.0 en 10 Marca Federal Mogul,69,66,0,0,#aa0009,1,3,7,14,0.2,0
2202,10689,Metal Biela Golf A4 2.0 en Estandar,2,2,169.99,0,4465-CP-STD,Metal Biela Golf A4 2.0 en Estandar Marca Federal Mougli,69,66,0,0,#aa0009,1,3,7,14,0.2,0
2203,10890,Metal Biela Golf A2 1800 en 10,2,2,140,0,68150cp-010,Metal Biela Golf A2 1800 en 10 Marca Federal Mogul,52,57,0,0,#aa0009,1,3,7,14,0.2,0
2204,10890,Metal Biela Golf A3 1800 en 10,2,2,140,0,98150cp-010,Metal Biela Golf A3 1800 en 10 Marca Federal Mogul,68,65,0,0,#aa0009,1,3,7,14,0.2,0
2205,10891,Metal Biela Golf A2 1800 en 20,2,2,140,0,68150cp-020,Metal Biela Golf A2 1800 en 20 Marca Federal Mogul,52,57,0,0,#aa0009,1,3,7,14,0.2,0
2206,11848,Metal Biela Golf A4 2.0 en 30,2,2,174.74,0,4465cp-030,Metal Biela Golf A4 2.0 en 30 Marca Federal Mogul,69,66,0,0,#aa0009,1,3,7,14,0.2,0
2207,11981,Metal Biela Golf A2 1800 en 30,2,2,140,0,68150cp-030,Metal Biela Golf A2 1800 en 30 Marca Federal Mogul,52,57,0,0,#aa0009,1,3,7,14,0.2,0
2208,11981,Metal Biela Golf A3 1800 en 30,2,2,140,0,68150CP-030,Metal Biela Golf A3 1800 en 30 Marca Federal Mogul,68,65,0,0,#aa0009,1,3,7,14,0.2,0
2209,10282,Metal Biela Jetta A2 1800 en Estandar,2,2,140,0,68150cp-std,Metal Biela Jetta A2 1800 en Estandar Marca federal Mogul,53,15,0,0,#aa0009,1,3,7,14,0.2,0
2210,10890,Metal Biela Jetta A2 1800 en 10,2,2,140,0,68150cp-010,Metal Biela Jetta A2 1800 en 10 Marca Federal Mogul,53,15,0,0,#aa0009,1,3,7,14,0.2,0
2211,10891,Metal Biela Jetta A2 1800 en 20,2,2,140,0,68150cp-020,Metal Biela Jetta A2 1800 en 20 Marca Federal Mogul,53,15,0,0,#aa0009,1,3,7,14,0.2,0
2212,11981,Metal Biela Jetta A2 1800 en 30,2,2,140,0,68150cp-030,Metal Biela Jetta A2 1800 en 30 Marca Federal Mogul,53,15,0,0,#aa0009,1,3,7,14,0.2,0
2213,10282,Metal Biela Jetta A3 1800 en Estandar,2,2,140,0,68150-cp-std,Metal Biela Jetta A3 1800 en Estandar Marca Federal Mogul,54,16,0,0,#aa0009,1,3,7,14,0.2,0
2214,10890,Metal Biela Jetta A3 1800 en 10,2,2,140,0,68150cp-010,Metal Biela Jetta A3 1800 en 10 Marca Federal Mogul,54,16,0,0,#aa0009,1,3,7,14,0.2,0
2215,10891,Metal Biela Jetta A3 1800 en 20,2,2,140,0,68150cp-020,Metal Biela Jetta A3 1800 en 20 Marca Federal Mogul,54,16,0,0,#aa0009,1,3,7,14,0.2,0
2216,11981,Metal Biela Jetta A3 1800 en 30,2,2,140,0,68150cp-030,Metal Biela Jetta A3 1800 en 30 Marca Federal Mogul,54,16,0,0,#aa0009,1,3,7,14,0.2,0
2217,10688,Metal Biel aJetta A4 2.0 en 10,2,2,169.99,0,4465-cp-010,Metal Biel aJetta A4 2.0 en 10 Marca Federal Mogul,55,17,0,0,#aa0009,1,3,7,14,0.2,0
2218,10689,Metal Biela Jetta A4 2.0 en Estandar,2,2,169.99,0,4465-cp-STD,Metal Biela Jetta A4 2.0 en Estandar Marca Federal Mogul,55,17,0,0,#aa0009,1,3,7,14,0.2,0
2219,11848,Metal Biela Jetta A4 2.0 en 30,2,2,174.74,0,4465cp-030,Metal Biela Jetta A4 2.0 en 30 Marca Federal Mogul,55,17,0,0,#aa0009,1,3,7,14,0.2,0
2220,10967,Pistones Matiz en Estandar,2,3,624.99,0,p1203-std,Pistones Matiz en Estandar Marca Diamond,18,73,0,0,#aa0009,1,7,17,17,1.1,0
2221,12474,Metal biela Platina en Estandar,2,1,225,0,142424-std,Metal biela Platina en Estandar Marca Federal Mogul,33,44,0,0,#aa0009,1,3,7,14,0.2,0
2222,12475,Metal Biela Platina En 10,2,1,225,0,142424-10,Metal Biela Platina En 10 Marca Federal Mogul,33,44,0,0,#aa0009,1,3,7,14,0.2,0
2223,3069,Metal Biela Sentra 01-06 1.6/1.8 en Estandar,2,1,250,0,4220cp-std,Metal Biela Sentra 01-06 1.6/1.8 en Estandar Marca Federal Mogul,34,46,0,0,#aa0009,1,3,7,14,0.2,0
2224,5423,Pistones Sentra 07-12 en Estandar,2,1,545,0,p2599-std,Pistones Sentra 07-12 en Estandar Marca DIAMOND,34,47,0,0,#aa0009,1,7,17,17,1.35,0
2225,5465,Pistones Sentra 07-12 en 20,2,1,545,0,p2599-020,Pistones Sentra 07-12 en 20 Marca DIAMOND,34,47,0,0,#aa0009,1,7,17,17,1.4,0
2226,5518,Pistones Sentra 07-12 en 30,2,1,545,0,P2599-030,Pistones Sentra 07-12 en 30 Marca DIAMOND,34,47,0,0,#aa0009,1,7,17,17,1.4,0
2227,6034,Pistones Sentra 07-12 en 40,2,1,545,0,p2599-040,Pistones Sentra 07-12 en 40 Marca DIAMOND,34,47,0,0,#aa0009,1,7,17,17,1.4,0
2228,1430,Metal Biela Tsuru III en 20,2,1,168,0,66780cp-020,Metal Biela Tsuru III en 20 Marca Federal Mogul,83,105,0,0,#aa0009,1,3,7,14,0.2,0
2229,13436,Metal Biela Tsuru III en 30,2,1,269,0,66780cp-030,Metal Biela Tsuru III en 30 Marca Federal Mogul,83,105,0,0,#aa0009,1,3,7,14,0.2,0
2230,5968,Pistones Tsuru III en Estandar,2,1,985,0,832-std,Pistones Tsuru III en Estandar Marca Moresa,83,105,0,0,#aa0009,1,10,18,18,1.4,0
2231,6923,Metal Biela Tsuru III en Estandar,2,1,172.53,0,667780cp-std,Metal Biela Tsuru III en Estandar Marca Federal Mogul,83,105,0,0,#aa0009,1,3,7,14,0.2,0
2232,12823,Pistones Tsuru III en 20,2,1,960,0,832-20,Pistones Tsusu III en 20 Marca Moresa,83,105,0,0,#aa0009,1,10,18,18,1.4,0
2233,12824,Pistones Tsuru III en 30,2,1,976.99,0,832-30,Pistones Tsuru III en 30 Marca Moresa,83,105,0,0,#aa0009,1,10,18,18,1.4,0
2234,3254,Metal Biela Vocho 0.10,2,2,68.99,0,4-2930.010,Metal Biela Vocho 0.10,64,68,0,0,#aa0009,1,3,8,14,0.2,0
2235,13057,Metal Biela Pick up Z24 en Estandar,2,1,168,0,4-67230-cp-std,Metal Biela Pick up Z24 en Estandar Marca DIAMON,77,96,0,0,#aa0009,1,3,7,14,0.2,0
2236,3255,Metal Biela Vocho en 30,2,2,68.99,0,4-2930.030,Metal Biela Vocho en 30,64,68,0,0,#aa0009,1,3,8,14,0.2,0
2237,3255,Metal Biela Vocho en 20,2,2,68.99,0,4-2930.020,Metal Biela Vocho en 20,64,67,0,0,#aa0009,1,3,8,14,0.2,0
2238,4726,Metal Biela Tsuru III 16 Valvulas en 10,2,1,168,0,66780CP-010,Metal Biela Tsuru III 16 Valvulas en 10 Marca Federal Mogul,83,105,0,0,#aa0009,1,3,7,14,0.2,0
2239,5798,Metal Biela Vocho en Estandar,2,2,69.99,0,4-2930std,Metal Biela Vocho en Estandar,64,68,0,0,#aa0009,1,3,8,14,0.2,0
2240,5840,Metal Centro Vocho 80xEstandar,2,2,283,0,6826-std,Metal Centro Vocho 80xEstandar Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2241,5853,Metal Centro Vocho 20xEstandar,2,2,238.99,0,6807-std,Metal Centro Vocho 20xEstandar Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,14,0.35,0
2242,5866,Metal Centro Vocho 40xEstandar,2,2,237.99,0,6809m std,Metal Centro Vocho 40xEstandar Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2243,8265,Metal Centro Vocho 20x30,2,2,238.99,0,6807m-030,Metal Centro Vocho 20x30 Marca Federal Mogul,64,68,0,0,#aa0009,1,8,8,8,0.35,0
2244,8464,Metal Centro Vocho 40x30,2,2,237.99,0,6809M-030,Metal Centro Vocho 40x30 Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2245,10158,Metal Centro Vocho en Estandar,2,2,236,0,4213m-std,Metal Centro Vocho en Estandar Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2246,10284,Metal Centro Vocho 60x20,2,2,288,0,6825m-020,Metal Centro Vocho 60x20 Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2247,10385,Metal Biela Vocho en 10,2,2,76,0,2930cp-010,Metal Biela Vocho en 10 Marca Federal Mogul,64,68,0,0,#aa0009,1,3,7,14,0.2,0
2248,10386,Metal Biela Vocho en Estandar,2,2,76,0,2930cp-std,Metal Biela Vocho en Estandar Marca Federal Mogul,64,68,0,0,#aa0009,1,3,7,14,0.2,0
2249,10387,Metal Centro Vocho 80x20,2,2,283,0,6826m-020,Metal Centro Vocho 80x20 Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2250,10388,Metal Centro Vocho 40x20,2,2,237.99,0,6809m-020,Metal Centro Vocho 40x20 Marca Federal Mogul,64,68,0,0,#aa0009,1,8,8,5,0.35,59
2251,10569,Metal Centro Vocho 80x10,2,2,283,0,6826m-010,Metal Centro Vocho 80x10 Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2252,11675,Metal Centro Vocho 60xEstandar,2,2,288,0,6825m-std,Metal Centro Vocho 60xEstandar Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2253,13885,Carburador Vocho 1600 Sin Sistema Marca BOCAR,2,2,2949.99,0,113 129 031g,Carburador Vocho 1600 Sin Sistema Marca BOCAR,64,68,0,0,#aa0009,1,0,0,0,0,44
2254,10281,Metal Biela Vocho en 30,2,2,76,0,2930cp-030,Metal Biela Vocho en 30 Marca Federal Mogul,64,68,0,0,#aa0009,1,3,7,14,0.2,0
2255,10568,Metal Centro Vocho 60x10,2,2,288,0,6825m-010,Metal Centro Vocho 60x10 Marca Federal Mogul,64,68,0,0,#aa0009,1,7,8,8,0.35,0
2256,2233,Metal Centro Tsuru III 16 Valvulas en 30,2,1,365,0,7234m-030,Metal Centro Tsuru III 16 Valvulas en 30 Marca Federal Mogul,83,105,0,0,#aa0009,1,6,7,14,0.25,0
2257,3485,Metal Centro Tsuru III 16 Valvulas en Estandar,2,1,365,0,7234m-std,Metal Centro Tsuru III 16 Valvulas en Estandar Marca Federal Mogul,83,105,0,0,#aa0009,1,6,7,14,0.25,0
2258,5816,Metal Centro Tsuru III 16 Valvulas en 20,2,1,365,0,7234m-020,Metal Centro Tsuru III 16 Valvulas en 20 Marca Federal Mogul,83,105,0,0,#aa0009,1,6,7,14,0.25,0
2259,6746,Metal Centro Tsuru III 8 Valvulas en 20,2,1,283,0,666502,Metal Centro Tsuru III 8 Valvulas en 20 Marca DIAMOND,83,104,0,0,#aa0009,1,10,4,21,0.35,0
2260,6959,Metal Centro Tsuru III 16 Valvulas en 10,2,1,365,0,7234m-010,Metal Centro Tsuru III 16 Valvulas en 10 Marca Federal Mogul,83,105,0,0,#aa0009,1,6,7,14,0.25,0
2261,9242,Metal Centro Tsuru III 16 Valvulas en 20,2,1,294.99,0,7257-020,Metal Centro Tsuru III 16 Valvulas en 20 Marca DIAMOND,83,105,0,0,#aa0009,1,4,8,20,0.25,0
2262,10116,Metal Centro Tsuru III 8 Valvulas en 30,2,1,395,0,6665-m-030,Metal Centro Tsuru III 8 Valvulas en 30 Marca Federal Mogul,83,104,0,0,#aa0009,1,7,10,6,0.25,0
2263,10181,Metal Centro Tsuru IIi 8 Valvulas en 10,2,1,403.84,0,6665-m-01,Metal Centro Tsuru IIi 8 Valvulas en 10 Marca Federal Mogul,83,104,0,0,#aa0009,1,7,10,6,0.35,0
2264,10193,Metal Centro Tsuru IIi 8 Valvulas en 20,2,1,403.84,0,6665--020,Metal Centro Tsuru IIi 8 Valvulas en 20 Marca Federal Mogul,83,104,0,0,#aa0009,1,7,10,6,0.35,0
2265,442,Metal Centro Chevy en 30,2,3,256,0,7218m-030,Metal Centro Chevy en 30 Marca Federal Mogul,5,6,0,0,#aa0009,1,7,10,6,0.35,0
2266,3414,Metal Centro Chevy en 20,2,3,256,0,7218m-020,Metal Centro Chevy en 20 Marca Federal Mogul,5,6,0,0,#aa0009,1,,,,,0
2267,10488,Metal Centro Chevy en 20,2,3,204.99,0,7218.02,Metal Centro Chevy en 20 Marca DIAMOND,5,6,0,0,#aa0009,1,10,4,21,0.35,0
2268,10607,Metal Centro Chevy en 10,2,3,204.99,0,7218.01,Metal Centro Chevy en 10 Marca DIAMOND,5,6,0,0,#aa0009,1,10,4,21,0.35,0
2269,12152,Metal Centro Chevy en 10,2,3,256,0,7218m-010,Metal Centro Chevy en 10 Marca Federal Mogul,5,6,0,0,#aa0009,1,7,10,6,0.35,0
2270,10840,Metal Centro Atos en 30,2,6,395,0,7403.02,Metal Centro Atos en 30 Marca DIAMOND,70,37,0,0,#aa0009,1,3,8,15,0.2,0
2271,2971,Focos H4 Juego Leds 4 Caras,8,10,319.99,0,LED4C-H4 h/l,Focos H4 Juego Leds 4 Caras Alta y Baja,86,119,0,0,#aa0009,1,18,12,5.5,1.3,0
2272,62,Aceite Motor 5w40 Fuji Litro,8,10,125,0,4223,Aceite Motor Fuji 5w40 Sintetico Premium Litro,76,95,0,0,#aa0009,1,0,0,0,0,19
2273,13058,Metal Centro Pick Up Z24 en 10,2,1,405,0,7139-m-10,Metal Centro Pick Up Z24 en 10 Marca Federal Mgul,77,96,0,0,#aa0009,1,6,10,16,0.5,0
2274,13059,Metal Centro Pick up Z24 en Estanar,2,1,405,0,7139-m-std,Metal Centro Pick up Z24 en Estanar Marca Federal Mogul,77,96,0,0,#aa0009,1,6,10,16,0.5,0
2275,5873,Metal Centro Vocho 60x30,2,2,288,0,6825m-030,Metal Centro Vocho 60x30 Marca Federal Mogul,64,68,0,0,#aa0009,1,8,8,8,0.35,0
2276,10283,Metal Centro Vocho 20x10,2,2,237.99,0,6807m-010,Metal Centro Vocho 20x10 Marca Federal Mogul,64,68,0,0,#aa0009,1,8,8,8,0.3,0
2277,10971,Metal Centro Vocho en 10,2,2,238.99,0,4213m-010,Metal Centro Vocho en 10 Marca Federal Mogul,64,68,0,0,#aa0009,1,8,8,8,0.3,0
2278,3318,Disco Rueda Versa Delantero,7,1,397.99,0,BDNN0900,Disco Rueda Versa Delantero Marca Yokomitsu,37,51,0,0,#aa0009,1,5,28,26,4.85,0
2279,3959,Disco Rueda Versa Delantero,7,1,375,0,40206-1hl0a,Disco Rueda Versa Delantero Marca Euro España,37,51,0,0,#aa0009,1,,,,,0
2280,11451,Disco Rueda Versa Delantero,7,1,324.99,0,40206-00qaa,Disco Rueda Versa Delantero Marca FP,37,51,0,0,#aa0009,1,5,28,29,4.9,0
2281,9376,Disco Rueda Vento Delantero,7,2,289,0,br-vw-34222,Disco Rueda Vento Delantero Marca FP,65,69,0,0,#aa0009,1,5,30,28,4.4,0
2282,12129,Disco Rueda Vento Delantero Ventilado,7,2,324.73,0,bdnv1300,Disco Rueda Vento Delantero Ventilado Marca Yokomitsu,65,69,0,0,#aa0009,1,5,30,28,4.9,0
2283,3203,Disco Rueda Tsuru III Delantero Solido,7,1,278,0,40206-61a01,Disco Rueda Tsuru III Delantero Solido Marca FP,83,105,0,0,#aa0009,1,,,,,0
2284,3204,Disco Rueda Tsuru III Delantero Ventilado,7,1,262.82,0,4026-60y01,Disco Rueda Tsuru III Delantero Ventilado Marca FP,83,105,0,0,#aa0009,1,,,,,0
2285,13561,Disco Rueda Tornado Ventilado 08-15,7,3,352,0,BR-GM580846R,Disco Rueda Tornado Ventilado 08-15 Marca FP,21,76,0,0,#aa0009,1,5,30,28,5.2,0
2286,9703,Disco Rueda Tiida Delantero Ventilado,7,1,334.99,0,40206-EL000,Disco Rueda Tiida Delantero Ventilado Marca FP,35,49,0,0,#aa0009,1,5,28,29,4.5,0
2287,4170,Disco Rueda Spark Delantero Ventilado,7,3,387.99,0,96471215,Disco Rueda Spark Delantero Ventilado Marca BERG,20,75,0,0,#aa0009,1,,,,,0
2288,5861,Disco Rueda Sentra 07-12 Delantero Ventilado,7,1,465.99,0,bdnn1400,Disco Rueda Sentra 07-12 Delantero Ventilado Marca Yokomitzu,34,47,0,0,#aa0009,1,6,30,29,6.5,0
2289,7669,Disco Rueda Sentra 01-06 Delantero Solido,7,1,295.99,0,Ferrau-d15080,Disco Rueda Sentra 01-06 Delantero Solido Marac Ferrau,34,46,0,0,#aa0009,1,5,27,25,3.4,0
2290,9860,Disco Rueda Sentra 05-06 Trasero Solido,7,1,240,0,432069e601,Disco Rueda Sentra 05-06 Trasero Solido Marca Euro España,34,46,0,0,#aa0009,1,5,30,28,4.1,0
2291,9376,Disco Rueda Polo Delantero Ventilado,7,2,289,0,br-vw-34222,Disco Rueda Polo Delantero Ventilado Marca FP,75,94,0,0,#aa0009,1,5,30,28,4.4,0
2292,12529,Disco Rueda Polo Delantero Ventilado,7,2,52,0,bdnv1300,Disco Rueda Polo Delantero Ventilado Marca Yokomitsu,75,94,0,0,#aa0009,1,5,30,28,4.9,0
